Sp_eBird
Abeillia abeillei
Euplectes macroura
Euplectes nigroventris
Euplectes orix
Euplectes progne
Euplectes psammacromius
Eupodotis caerulescens
Eupodotis senegalensis
Eupsittula nana
Eupsittula aurea
Eupsittula cactorum
Eupsittula canicularis
Eupsittula nana
Eupsittula pertinax
Euptilotis neoxenus
Brachypodius eutilotus
Eurillas ansorgei
Eurillas curvirostris
Eurillas gracilis
Eurillas latirostris
Eurillas virens
Eurocephalus anguitimens
Eurocephalus ruppelli
Pseudochelidon sirintarae
Eurostopodus archboldi
Eurostopodus argus
Eurostopodus diabolicus
Eurostopodus exul
Eurostopodus mystacalis
Eurostopodus nigripennis
Eurostopodus papuensis
Euryceros prevostii
Eurylaimus javanicus
Eurylaimus javanicus
Eurylaimus ochromalus
Euryptila subcinnamomea
Eurypyga helias
Eurystomus azureus
Eurystomus glaucurus
Eurystomus gularis
Eurystomus orientalis
Euscarthmus fulviceps
Euscarthmus meloryphus
Euscarthmus rufomarginatus
Euschistospiza cinereovinacea
Euschistospiza dybowskii
Eutoxeres aquila
Eutoxeres condamini
Eutrichomyias rowleyi
Eutriorchis astur
Canachites canadensis
Falcipennis falcipennis
Canachites canadensis
Falco alopex
Falco amurensis
Falco araeus
Falco ardosiaceus
Falco berigora
Falco biarmicus
Falco cenchroides
Falco cherrug
Falco chicquera
Falco columbarius
Falco concolor
Falco cuvierii
Falco deiroleucus
Falco dickinsoni
Falco eleonorae
Falco fasciinucha
Falco femoralis
Falco hypoleucos
Falco jugger
Falco longipennis
Falco mexicanus
Falco moluccensis
Falco naumanni
Falco newtoni
Falco novaeseelandiae
Falco peregrinus
Falco punctatus
Falco chicquera
Falco rufigularis
Falco rupicoloides
Falco rusticolus
Falco severus
Falco sparverius
Falco subbuteo
Falco subniger
Falco rupicolus
Falco tinnunculus
Falco vespertinus
Falco zoniventris
Falculea palliata
Falcunculus frontatus
Falcunculus frontatus
Falcunculus frontatus
Ferminia cerverai
Ficedula albicilla
Ficedula albicollis
Ficedula basilanica
Ficedula bonthaina
Ficedula buruensis
Ficedula crypta
Ficedula disposita
Ficedula dumetoria
Ficedula elisae
Ficedula erithacus
Ficedula harterti
Ficedula henrici
Ficedula hodgsoni
Ficedula hyperythra
Ficedula hypoleuca
Ficedula speculigera
Ficedula luzoniensis
Ficedula mugimaki
Ficedula narcissina
Ficedula nigrorufa
Ficedula owstoni
Ficedula parva
Ficedula platenae
Ficedula riedeli
Ficedula ruficauda
Ficedula rufigula
Ficedula sapphira
Ficedula semitorquata
Ficedula strophiata
Ficedula subrubra
Ficedula superciliaris
Ficedula timorensis
Ficedula tricolor
Ficedula westermanni
Ficedula zanthopygia
Florisuga fusca
Florisuga mellivora
Fluvicola albiventer
Fluvicola nengeta
Fluvicola pica
Formicarius analis
Formicarius sp.
Formicarius colma
Formicarius moniliger
Formicarius nigricapillus
Formicarius rufifrons
Formicarius rufipectus
Formicivora acutirostris
Formicivora erythronotos
Formicivora grantsaui
Formicivora grisea
Formicivora iheringi
Formicivora grisea
Formicivora melanogaster
Formicivora acutirostris
Formicivora rufa
Formicivora littoralis
Formicivora serrana
Forpus coelestis
Forpus conspicillatus
Forpus cyanopygius
Forpus modestus
Forpus passerinus
Forpus spengeli
Forpus xanthops
Forpus crassirostris
Forpus sp.
Forpus xanthopterygius
Foudia aldabrana
Foudia eminentissima
Foudia eminentissima
Foudia flavicans
Foudia madagascariensis
Foudia omissa
Foudia rubra
Foudia sechellarum
Foulehaio carunculatus
Foulehaio procerior
Foulehaio taviunensis
Francolinus francolinus
Ortygornis gularis
Francolinus pictus
Francolinus pintadeanus
Ortygornis pondicerianus
Fraseria caerulescens
Fraseria cinerascens
Fraseria griseigularis
Fraseria lendu
Fraseria ocreata
Fraseria olivascens
Fraseria plumbea
Fraseria tessmanni
Fratercula arctica
Fratercula cirrhata
Fratercula corniculata
Frederickena fulva
Frederickena unduliger
Frederickena viridis
Fregata andrewsi
Fregata aquila
Fregata ariel
Fregata magnificens
Fregata minor
Fregetta grallaria
Fregetta maoriana
Fregetta tropica
Fringilla coelebs
Fringilla montifringilla
Fringilla polatzeki
Fringilla teydea
Fulica alai
Fulica americana
Fulica ardesiaca
Fulica armillata
Fulica atra
Fulica cornuta
Fulica cristata
Fulica gigantea
Fulica leucoptera
Fulica rufifrons
Fulmarus glacialis
Fulmarus glacialoides
Fulvetta cinereiceps
Fulvetta danisi
Fulvetta formosana
Fulvetta ludlowi
Fulvetta manipurensis
Fulvetta ruficapilla
Fulvetta striaticollis
Fulvetta vinipectus
Furnarius leucopus
Furnarius cristatus
Furnarius figulus
Furnarius leucopus
Furnarius leucopus
Furnarius minor
Furnarius rufus
Furnarius torridus
Gactornis enarratus
Galbalcyrhynchus leucotis
Galbalcyrhynchus purusianus
Galbula albirostris
Galbula albirostris
Galbula chalcothorax
Galbula cyanescens
Galbula cyanicollis
Galbula dea
Galbula galbula
Galbula leucogastra
Galbula pastazae
Galbula ruficauda
Galbula tombacea
Galerida cristata
Galerida macrorhyncha
Galerida deva
Galerida magnirostris
Galerida malabarica
Galerida modesta
Galerida theklae
Gallicolumba crinigera
Gallicolumba keayi
Gallicolumba luzonica
Gallicolumba menagei
Gallicolumba platenae
Gallicolumba rufigula
Gallicolumba tristigmata
Gallicrex cinerea
Gallinago andina
Gallinago delicata
Gallinago gallinago
Gallinago hardwickii
Gallinago imperialis
Gallinago jamesoni
Gallinago macrodactyla
Gallinago media
Gallinago megala
Gallinago nemoricola
Gallinago nigripennis
Gallinago nobilis
Gallinago magellanica
Gallinago paraguaiae
Gallinago solitaria
Gallinago stenura
Gallinago stricklandii
Gallinago undulata
Gallinula chloropus
Gallinula comeri
Gallinula galeata
Gallinula nesiotis
Gallinula tenebrosa
Gallirallus australis
Gallirallus calayanensis
Ruwenzorornis johnstoni
Tauraco porphyreolophus
Galloperdix bicalcarata
Galloperdix lunulata
Galloperdix spadicea
Gallus gallus
Gallus lafayettii
Gallus sonneratii
Gallus varius
Gampsonyx swainsonii
Gampsorhynchus rufulus
Gampsorhynchus torquatus
Pomatostomus isidorei
Garrodia nereis
Pterorhinus albogularis
Garrulax annamensis
Pterorhinus berthemyi
Garrulax bicolor
Ianthocincla bieti
Pterorhinus caerulatus
Melanocichla calva
Garrulax canorus
Garrulax castanotis
Pterorhinus chinensis
Ianthocincla cineracea
Ianthocincla cineracea
Argya cinereifrons
Pterorhinus courtoisi
Pterorhinus davidi
Pterorhinus delesserti
Garrulax ferrarius
Pterorhinus galbanus
Pterorhinus gularis
Ianthocincla konkakinhensis
Pterorhinus koslowi
Pterorhinus lanceolatus
Garrulax leucolophus
Melanocichla lugubris
Ianthocincla lunulata
Garrulax maesi
Ianthocincla maxima
Garrulax merulinus
Garrulax milleti
Pterorhinus mitratus
Pterorhinus chinensis
Garrulax monileger
Pterorhinus nuchalis
Ianthocincla ocellata
Garrulax palliatus
Pterorhinus pectoralis
Pterorhinus perspicillatus
Pterorhinus poecilorhynchus
Pterorhinus ruficeps
Pterorhinus ruficollis
Garrulax rufifrons
Ianthocincla rufogularis
Pterorhinus sannio
Garrulax strepitans
Ianthocincla sukatschewi
Garrulax taewanus
Pterorhinus treacheri
Pterorhinus vassali
Pterorhinus waddelli
Pterorhinus woodi
Garrulus glandarius
Garrulus glandarius
Garrulus lanceolatus
Garrulus glandarius
Garrulus lidthi
Gavia adamsii
Gavia arctica
Gavia immer
Gavia pacifica
Gavia stellata
Gavicalis fasciogularis
Gavicalis versicolor
Gavicalis virescens
Gecinulus grantia
Gecinulus viridis
Gelochelidon nilotica
Gelochelidon nilotica
Poecilodryas placens
Brachypteracias squamiger
Geocerthia serrana
Geococcyx californianus
Geococcyx velox
Geocolaptes olivaceus
Geoffroyus geoffroyi
Geoffroyus heteroclitus
Geoffroyus heteroclitus
Geoffroyus simplex
Geokichla camaronensis
Geokichla cinerea
Geokichla citrina
Geokichla crossleyi
Geokichla dohertyi
Geokichla dumasi
Geokichla erythronota
Geokichla gurneyi
Geokichla guttata
Geokichla interpres
Geokichla joiceyi
Geokichla leucolaema
Geokichla mendeni
Geokichla oberlaenderi
Geokichla peronii
Geokichla piaggiae
Geokichla princei
Geokichla schistacea
Geokichla sibirica
Geokichla spiloptera
Geokichla wardii
Zoothera heinrichi
Geopelia cuneata
Geopelia humeralis
Geopelia maugeus
Geopelia placida
Geopelia striata
Geophaps plumifera
Geophaps scripta
Geophaps smithii
Geositta antarctica
Geositta crassirostris
Geositta cunicularia
Geositta isabellina
Geositta maritima
Geositta peruviana
Geositta poeciloptera
Geositta punensis
Geositta rufipennis
Geositta saxicolina
Geositta tenuirostris
Geospiza acutirostris
Geospiza conirostris
Geospiza difficilis
Geospiza fortis
Geospiza fuliginosa
Camarhynchus heliobates
Geospiza magnirostris
Camarhynchus pallidus
Camarhynchus parvulus
Camarhynchus pauper
Geospiza propinqua
Camarhynchus psittacula
Geospiza scandens
Geospiza septentrionalis
Geospizopsis plebejus
Geospizopsis unicolor
Geothlypis aequinoctialis
Geothlypis aequinoctialis
Geothlypis semiflava
Geothlypis beldingi
Geothlypis semiflava
Geothlypis flavovelata
Geothlypis formosa
Geothlypis nelsoni
Geothlypis philadelphia
Geothlypis poliocephala
Geothlypis rostrata
Geothlypis semiflava
Geothlypis speciosa
Geothlypis tolmiei
Geothlypis trichas
Geotrygon caniceps
Geotrygon chrysia
Geotrygon leucometopia
Geotrygon montana
Geotrygon mystacea
Geotrygon purpurata
Geotrygon saphirina
Geotrygon versicolor
Geotrygon violacea
Geranoaetus albicaudatus
Geranoaetus melanoleucus
Geranoaetus polyosoma
Geranospiza caerulescens
Geronticus calvus
Geronticus eremita
Gerygone albofrontata
Gerygone chloronota
Gerygone chrysogaster
Gerygone flavolateralis
Gerygone dorsalis
Gerygone flavolateralis
Gerygone fusca
Gerygone hypoxantha
Gerygone igata
Gerygone inornata
Gerygone levigaster
Gerygone magnirostris
Gerygone modesta
Gerygone mouki
Gerygone olivacea
Gerygone palpebrosa
Gerygone ruficollis
Gerygone sulphurea
Gerygone tenebrosa
Glareola cinerea
Glareola lactea
Glareola maldivarum
Glareola nordmanni
Glareola nuchalis
Glareola ocularis
Glareola pratincola
Glaucidium albertinum
Glaucidium bolivianum
Glaucidium brasilianum
Taenioptynx brodiei
Taenioptynx sylvaticus
Glaucidium gnoma
Glaucidium capense
Glaucidium castaneum
Glaucidium castanopterum
Glaucidium castanotum
Glaucidium gnoma
Glaucidium costaricanum
Glaucidium cuculoides
Glaucidium gnoma
Glaucidium griseiceps
Glaucidium hardyi
Glaucidium gnoma
Glaucidium jardinii
Glaucidium minutissimum
Glaucidium mooreorum
Glaucidium nana
Glaucidium nubicola
Glaucidium palmarum
Glaucidium parkeri
Glaucidium passerinum
Glaucidium perlatum
Glaucidium peruanum
Glaucidium radiatum
Glaucidium sanchezi
Glaucidium siju
Glaucidium sjostedti
Glaucidium tephronotum
Glaucidium brasilianum
Glaucis aeneus
Glaucis dohrnii
Glaucis hirsutus
Gliciphila melanops
Gliciphila notabilis
Gliciphila undulata
Glossopsitta concinna
Parvipsitta porphyrocephala
Parvipsitta pusilla
Glycichaera fallax
Glyphorynchus spirurus
Gnorimopsar chopi
Goldmania bella
Goldmania violiceps
Goodfellowia miranda
Gorsachius goisagi
Gorsachius melanolophus
Goura cristata
Goura scheepmakeri
Goura sclaterii
Goura victoria
Gracula indica
Gracula ptilogenys
Gracula enganensis
Gracula religiosa
Gracula robusta
Gracula religiosa
Gracupica contra
Gracupica contra
Gracupica nigricollis
Grafisia torquata
Grallaria albigula
Grallaria alleni
Grallaria quitensis
Grallaria andicolus
Grallaria quitensis
Grallaria bangsi
Grallaria blakei
Grallaria capitalis
Grallaria carrikeri
Grallaria chthonia
Grallaria dignissima
Grallaria eludens
Grallaria erythroleuca
Grallaria erythrotis
Grallaria excelsa
Grallaria urraoensis
Grallaria flavotincta
Grallaria gigantea
Grallaria griseonucha
Grallaria guatimalensis
Grallaria haplonota
Grallaria hypoleuca
Grallaria kaestneri
Grallaria milleri
Grallaria nuchalis
Grallaria przewalskii
Grallaria quitensis
Grallaria ridgelyi
Grallaria ruficapilla
Grallaria rufocinerea
Grallaria alvarezi
Grallaria cajamarcae
Grallaria cochabambae
Grallaria obscura
Grallaria occabambae
Grallaria rufula
Grallaria saturata
Grallaria spatiator
Grallaria saltuensis
Grallaria squamigera
Grallaria varia
Grallaria watkinsi
Grallaricula cucullata
Grallaricula cumanensis
Grallaricula ferrugineipectus
Grallaricula flavirostris
Grallaricula leymebambae
Grallaricula lineifrons
Grallaricula loricata
Grallaricula nana
Grallaricula ochraceifrons
Grallaricula peruviana
Grallina bruijnii
Grallina cyanoleuca
Graminicola bengalensis
Graminicola striatus
Grammatoptila striata
Granatellus venustus
Granatellus pelzelni
Granatellus pelzelni
Granatellus sallaei
Granatellus venustus
Granatina granatina
Granatina ianthinogaster
Grandala coelicolor
Grantiella picta
Graueria vittata
Graydidascalus brachyurus
Empidonomus aurantioatrocristatus
Grus americana
Grus grus
Grus japonensis
Grus monacha
Grus nigricollis
Guadalcanaria inexpectata
Guaruba guarouba
Gubernatrix cristata
Gubernetes yetapa
Guira guira
Gulosus aristotelis
Guttera pucherani
Guttera plumifera
Guttera pucherani
Guttera pucherani
Guyramemua affine
Gygis alba
Gygis alba
Gymnobucco bonapartei
Gymnobucco calvus
Gymnobucco bonapartei
Gymnobucco peli
Gymnobucco sladeni
Gymnobucco calvus
Gymnocichla nudiceps
Gymnocrex plumbeiventris
Gymnocrex rosenbergii
Gymnocrex talaudensis
Gymnoderus foetidus
Gymnogyps californianus
Gymnomystax mexicanus
Gymnomyza aubryana
Gymnomyza brunneirostris
Gymnomyza samoensis
Gymnomyza viridis
Gymnophaps albertisii
Gymnophaps mada
Gymnophaps solomonensis
Gymnophaps stalkeri
Gymnopithys bicolor
Gymnopithys leucaspis
Gymnopithys rufigula
Gymnorhina tibicen
Gymnorhinus cyanocephalus
Gymnoris dentata
Gymnoris pyrgita
Gymnoris superciliaris
Gymnoris xanthocollis
Gypaetus barbatus
Gypohierax angolensis
Gyps africanus
Gyps bengalensis
Gyps coprotheres
Gyps fulvus
Gyps himalayensis
Gyps indicus
Gyps rueppelli
Gyps tenuirostris
Habia atrimaxillaris
Chlorothraupis carmioli
Habia cristata
Chlorothraupis carmioli
Habia fuscicauda
Habia gutturalis
Chlorothraupis olivacea
Habia rubica
Chlorothraupis stolzmanni
Gallirallus wallacii
Haematoderus militaris
Haematopus ater
Haematopus bachmani
Haematopus sp.
Haematopus chathamensis
Haematopus finschi
Haematopus fuliginosus
Haematopus leucopodus
Haematopus longirostris
Haematopus moquini
Haematopus ostralegus
Haematopus palliatus
Haematopus unicolor
Haematortyx sanguiniceps
Haemorhous cassinii
Haemorhous mexicanus
Haemorhous purpureus
Hafferia fortis
Hafferia immaculata
Hafferia zeledoni
Halcyon albiventris
Halcyon badia
Halcyon chelicuti
Halcyon coromanda
Halcyon cyanoventris
Halcyon gularis
Halcyon leucocephala
Halcyon malimbica
Halcyon pileata
Halcyon senegalensis
Halcyon senegaloides
Halcyon smyrnensis
Haliaeetus albicilla
Haliaeetus leucocephalus
Haliaeetus leucogaster
Haliaeetus leucoryphus
Haliaeetus pelagicus
Haliaeetus sanfordi
Haliaeetus vocifer
Haliaeetus vociferoides
Haliastur indus
Haliastur sphenurus
Halobaena caerulea
Hamirostra melanosternon
Hapalopsittaca amazonina
Hapalopsittaca fuertesi
Hapalopsittaca melanotis
Hapalopsittaca pyrrhops
Hapaloptila castanea
Haplophaedia assimilis
Haplophaedia aureliae
Haplophaedia lugens
Haplospiza unicolor
Harpactes ardens
Harpactes diardii
Harpactes duvaucelii
Harpactes erythrocephalus
Harpactes fasciatus
Harpactes kasumba
Harpactes oreskios
Harpactes orrhophaeus
Harpactes wardi
Harpactes whiteheadi
Harpagus bidentatus
Harpagus diodon
Harpia harpyja
Harpyopsis novaeguineae
Hartertula flavoviridis
Hartlaubius auratus
Hedydipna collaris
Hedydipna metallica
Hedydipna pallidigaster
Hedydipna platura
Heinrichia calligyna
Heinrichia calligyna
Heleia crassirostris
Heleia dohertyi
Heleia goodfellowi
Heleia javanica
Heleia muelleri
Heleia pinaiae
Heleia squamiceps
Heleia squamifrons
Heleia superciliaris
Heleia wallacei
Heliactin bilophus
Heliangelus amethysticollis
Heliangelus amethysticollis
Heliangelus exortis
Heliangelus mavors
Heliangelus micraster
Heliangelus regalis
Heliangelus amethysticollis
Heliangelus strophianus
Heliangelus viola
Helicolestes hamatus
Heliobletus contaminatus
Heliodoxa aurescens
Heliodoxa branickii
Heliodoxa gularis
Heliodoxa imperatrix
Heliodoxa jacula
Heliodoxa leadbeateri
Heliodoxa rubinoides
Heliodoxa schreibersii
Heliodoxa schreibersii
Heliodoxa xanthogonys
Heliomaster constantii
Heliomaster furcifer
Heliomaster longirostris
Heliomaster squamosus
Heliopais personatus
Heliornis fulica
Heliothryx auritus
Heliothryx barroti
Hellmayrea gularis
Helmitheros vermivorum
Hemicircus canente
Hemicircus concretus
Hemicircus concretus
Hemignathus affinis
Hemignathus hanapepe
Hemignathus lucidus
Hemignathus wilsoni
Hemimacronyx chloris
Hemiphaga chathamensis
Hemiphaga novaeseelandiae
Hemiprocne comata
Hemiprocne coronata
Hemiprocne longipennis
Hemiprocne mystacea
Hemipus hirundinaceus
Hemipus picatus
Urosphena neumanni
Urosphena pallidipes
Hemithraupis flavicollis
Hemithraupis guira
Hemithraupis ruficapilla
Hemitriccus cinnamomeipectus
Hemitriccus cohnhafti
Hemitriccus diops
Hemitriccus flammulatus
Hemitriccus furcatus
Hemitriccus granadensis
Hemitriccus griseipectus
Hemitriccus inornatus
Hemitriccus iohannis
Hemitriccus josephinae
Hemitriccus kaempferi
Hemitriccus margaritaceiventer
Hemitriccus minimus
Hemitriccus minor
Hemitriccus mirandae
Hemitriccus nidipendulus
Hemitriccus obsoletus
Hemitriccus orbitatus
Hemitriccus rufigularis
Hemitriccus spodiops
Hemitriccus striaticollis
Hemitriccus zosterops
Hemixos castanonotus
Hemixos cinereus
Hemixos cinereus
Hemixos flavala
Pycnonotus leucogrammicus
Henicopernis infuscatus
Henicopernis longicauda
Henicophaps albifrons
Henicophaps foersteri
Henicorhina anachoreta
Henicorhina leucophrys
Henicorhina leucoptera
Henicorhina leucosticta
Henicorhina negreti
Herpetotheres cachinnans
Herpsilochmus atricapillus
Herpsilochmus axillaris
Herpsilochmus dorsimaculatus
Herpsilochmus dugandi
Herpsilochmus gentryi
Herpsilochmus longirostris
Herpsilochmus motacilloides
Herpsilochmus parkeri
Herpsilochmus pectoralis
Herpsilochmus pileatus
Herpsilochmus praedictus
Herpsilochmus roraimae
Herpsilochmus rufimarginatus
Herpsilochmus rufimarginatus
Herpsilochmus sellowi
Herpsilochmus stictocephalus
Herpsilochmus sticturus
Herpsilochmus stotzi
Coccothraustes abeillei
Coccothraustes vespertinus
Heterocercus aurantiivertex
Heterocercus flavivertex
Heterocercus linteatus
Heteromirafra archeri
Heteromirafra ruddi
Heteromunia pectoralis
Heteromyias albispecularis
Heteromyias albispecularis
Heteromyias cinereifrons
Heteronetta atricapilla
Heterophasia auricularis
Heterophasia capistrata
Heterophasia desgodinsi
Heterophasia gracilis
Heterophasia melanoleuca
Heterophasia picaoides
Heterophasia pulchella
Cacomantis pallidus
Heterospingus rubrifrons
Heterospingus xanthopygius
Eupodotis humilis
Eupodotis rueppelii
Eupodotis vigorsii
Brachypteryx stellata
Hieraaetus ayresii
Hieraaetus morphnoides
Hieraaetus pennatus
Hieraaetus wahlbergi
Hieraaetus weiskei
Hierococcyx bocki
Hierococcyx fugax
Hierococcyx hyperythrus
Hierococcyx nisicolor
Hierococcyx pectoralis
Hierococcyx sparverioides
Hierococcyx vagans
Hierococcyx varius
Psittacula cyanocephala
Psittacula finschii
Psittacula himalayana
Psittacula roseata
Himantopus himantopus
Himantopus leucocephalus
Himantopus mexicanus
Himantopus novaezelandiae
Himantornis haematopus
Himatione fraithii
Himatione sanguinea
Hippolais icterina
Hippolais languida
Hippolais olivetorum
Hippolais polyglotta
Hirundapus caudacutus
Hirundapus celebensis
Hirundapus cochinchinensis
Hirundapus giganteus
Hirundinea ferruginea
Hirundinea ferruginea
Hirundo aethiopica
Hirundo albigularis
Hirundo angolensis
Hirundo atrocaerulea
Hirundo dimidiata
Hirundo domicola
Hirundo tahitica
Hirundo leucosoma
Hirundo lucida
